Date,Text_Score,Sentence_Score,Net_Score,Political_Contestent,News_Agency
5/21/2015,0.388888889,-0.166666667,-0.555555556,Bernie Sanders,Washington Post
1/22/2015,-0.230769231,3,3.230769231,Bernie Sanders,Washington Post
6/3/2015,0.866666667,0,0,Bernie Sanders,Washington Post
4/30/2015,0.558823529,0.285714286,0.273109244,Bernie Sanders,Washington Post
6/18/2015,1.052631579,0.6,0.452631579,Bernie Sanders,Washington Post
5/31/2015,0.25,0.555555556,0.305555556,Bernie Sanders,Washington Post
7/17/2015,0.574468085,0.583333333,0.008865248,Bernie Sanders,Washington Post
9/15/2015,0.103448276,-0.184343434,-0.28779171,Bernie Sanders,Washington Post
10/22/2015,0.482758621,0,0,Bernie Sanders,Washington Post
8/5/2015,0.5,0.027777778,0.472222222,Bernie Sanders,Washington Post
4/14/2015,0.095238095,0,0,Bernie Sanders,Washington Post
4/20/2015,0.55,1,0.45,Bernie Sanders,Washington Post
5/14/2015,0.333333333,-0.388888889,-0.722222222,Bernie Sanders,Washington Post
11/19/2015,0.652173913,0.814102564,0.161928651,Bernie Sanders,Washington Post
11/19/2015,0.80952381,1.019047619,0.20952381,Bernie Sanders,Washington Post
10/29/2015,0.35,0,0,Bernie Sanders,Washington Post
10/28/2015,0.041666667,0,0,Bernie Sanders,Washington Post
10/23/2015,-0.214285714,0.194444444,0.408730159,Bernie Sanders,Washington Post
10/14/2015,1.19047619,0.5,0.69047619,Bernie Sanders,Washington Post
10/13/2015,0.580645161,0.575,0.005645161,Bernie Sanders,Washington Post
10/13/2015,1.2,1.416666667,0.216666667,Bernie Sanders,Washington Post
9/14/2015,0.058823529,-0.25,-0.308823529,Bernie Sanders,Washington Post
8/31/2015,-0.580645161,0.07037037,0.651015532,Bernie Sanders,Washington Post
8/13/2015,1.590909091,1.241176471,0.34973262,Bernie Sanders,Washington Post
7/16/2015,0.264705882,-0.1,-0.364705882,Bernie Sanders,Washington Post
7/13/2015,0.807692308,1.375,0.567307692,Bernie Sanders,Washington Post
5/26/2015,0.576923077,0.375,0.201923077,Bernie Sanders,Washington Post
5/19/2015,0.233333333,0.388888889,0.155555556,Bernie Sanders,Washington Post
5/13/2015,-0.12195122,-0.238888889,-0.116937669,Bernie Sanders,Washington Post
4/30/2015,-0.431372549,0,0,Bernie Sanders,Washington Post
4/29/2015,-0.171875,0,0,Bernie Sanders,Washington Post
2/9/2015,-0.120689655,0,0,Bernie Sanders,Washington Post
2/4/2015,0.228571429,0,0,Bernie Sanders,Washington Post
11/13/2015,0.64516129,0.875,0.22983871,Bernie Sanders,Washington Post
11/12/2015,1,-0.8,-1.8,Bernie Sanders,Washington Post
10/31/2015,0.714285714,0.211538462,0.502747253,Bernie Sanders,Washington Post
10/29/2015,0.294117647,0.916666667,0.62254902,Bernie Sanders,Washington Post
10/28/2015,1.217391304,0.679487179,0.537904125,Bernie Sanders,Washington Post
10/24/2015,0.3125,0.384615385,0.072115385,Bernie Sanders,Washington Post
10/21/2015,0.398058252,0.579656863,0.18159861,Bernie Sanders,Washington Post
10/20/2015,0.13253012,0.458241758,0.325711638,Bernie Sanders,Washington Post
10/19/2015,-0.066666667,0.19,0.256666667,Bernie Sanders,Washington Post
10/19/2015,0.142857143,0.244444444,0.101587302,Bernie Sanders,Washington Post
10/18/2015,-0.188034188,0.068888889,0.256923077,Bernie Sanders,Washington Post
10/16/2015,0.316666667,0.315432099,0.001234568,Bernie Sanders,Washington Post
10/14/2015,0.338028169,0.329393939,0.00863423,Bernie Sanders,Washington Post
10/14/2015,0.47,0.564102564,0.094102564,Bernie Sanders,Washington Post
10/13/2015,0.360465116,0.666666667,0.30620155,Bernie Sanders,Washington Post
10/13/2015,0.386666667,0.196540881,0.190125786,Bernie Sanders,Washington Post
10/13/2015,-0.267241379,0.013043478,0.280284858,Bernie Sanders,Washington Post
10/13/2015,0.119047619,0.18877551,0.069727891,Bernie Sanders,Washington Post
10/13/2015,0.391752577,0.400462963,0.008710386,Bernie Sanders,Washington Post
10/12/2015,0.811111111,0.186403509,0.624707602,Bernie Sanders,Washington Post
10/1/2015,0.386363636,0.243333333,0.143030303,Bernie Sanders,Washington Post
9/29/2015,0.488095238,0.357575758,0.130519481,Bernie Sanders,Washington Post
9/21/2015,0.266666667,0.285057471,0.018390805,Bernie Sanders,Washington Post
9/17/2015,0.282828283,0.551169591,0.268341308,Bernie Sanders,Washington Post
9/14/2015,0.5,-0.19047619,-0.69047619,Bernie Sanders,Washington Post
8/27/2015,-0.387096774,0.073412698,0.460509473,Bernie Sanders,Washington Post
8/20/2015,0.710144928,0.487407407,0.22273752,Bernie Sanders,Washington Post
8/18/2015,0.514285714,0.707692308,0.193406593,Bernie Sanders,Washington Post
8/17/2015,-0.2,0.077619048,0.277619048,Bernie Sanders,Washington Post
8/13/2015,0.019230769,-0.008823529,-0.028054299,Bernie Sanders,Washington Post
8/12/2015,0.459854015,0.35380117,0.106052845,Bernie Sanders,Washington Post
8/12/2015,0.779220779,0.660590278,0.118630501,Bernie Sanders,Washington Post
8/12/2015,0.482352941,0.911702128,0.429349186,Bernie Sanders,Washington Post
8/10/2015,0.111111111,0.248263889,0.137152778,Bernie Sanders,Washington Post
7/22/2015,-0.305555556,0.008547009,0.314102564,Bernie Sanders,Washington Post
7/21/2015,-0.133333333,-0.058139535,-0.075193798,Bernie Sanders,Washington Post
7/19/2015,0.671052632,0.364102564,0.306950067,Bernie Sanders,Washington Post
7/16/2015,0.476190476,-0.056097561,-0.532288037,Bernie Sanders,Washington Post
7/12/2015,0.53164557,0.536752137,0.005106567,Bernie Sanders,Washington Post
7/7/2015,0.355555556,0.288617886,0.066937669,Bernie Sanders,Washington Post
6/27/2015,0.854545455,0.84496124,0.009584214,Bernie Sanders,Washington Post
6/22/2015,0.409090909,0.277777778,0.131313131,Bernie Sanders,Washington Post
6/12/2015,0.045454545,0.283870968,0.238416422,Bernie Sanders,Washington Post
6/8/2015,0.455696203,0.416993464,0.038702738,Bernie Sanders,Washington Post
6/2/2015,0.545454545,0.488247863,0.057206682,Bernie Sanders,Washington Post
6/1/2015,0.337837838,0.415277778,0.07743994,Bernie Sanders,Washington Post
5/29/2015,0.69047619,0.6015625,0.08891369,Bernie Sanders,Washington Post
5/26/2015,0.46835443,0.668918919,0.200564489,Bernie Sanders,Washington Post
5/26/2015,0.597701149,0.584201389,0.013499761,Bernie Sanders,Washington Post
5/1/2015,0.256756757,0.384027778,0.127271021,Bernie Sanders,Washington Post
4/30/2015,0,0,0,Bernie Sanders,Washington Post
4/30/2015,0.232876712,0,0,Bernie Sanders,Washington Post
4/30/2015,-0.126760563,0.25,0.376760563,Bernie Sanders,Washington Post
4/30/2015,0.452054795,0.04040404,0.411650754,Bernie Sanders,Washington Post
4/29/2015,-0.221428571,-0.121212121,-0.10021645,Bernie Sanders,Washington Post
4/29/2015,0.590909091,0.537037037,0.053872054,Bernie Sanders,Washington Post
4/29/2015,0,0,0,Bernie Sanders,Washington Post
4/26/2015,-0.161764706,0.5,0.661764706,Bernie Sanders,Washington Post
4/16/2015,0.049180328,0,0,Bernie Sanders,Washington Post
4/10/2015,-0.297101449,0.138888889,0.435990338,Bernie Sanders,Washington Post
3/12/2015,-0.044025157,0.738095238,0.782120395,Bernie Sanders,Washington Post
3/2/2015,0.574074074,0.065789474,0.5082846,Bernie Sanders,Washington Post
2/27/2015,0.489361702,0.444444444,0.044917258,Bernie Sanders,Washington Post
2/18/2015,0.103896104,0,0,Bernie Sanders,Washington Post
2/3/2015,0.588235294,0,0,Bernie Sanders,Washington Post
1/30/2015,-0.191176471,0.128205128,0.319381599,Bernie Sanders,Washington Post
1/8/2015,0.058823529,-0.229166667,-0.287990196,Bernie Sanders,Washington Post
1/2/2015,0.130434783,0.1875,0.057065217,Bernie Sanders,Washington Post
4/25/2015,0.182926829,0,0,Bernie Sanders,Washington Post
11/24/2015,0.662650602,0.735555556,0.072904953,Bernie Sanders,Washington Post
8/10/2015,0.666666667,0.451923077,0.21474359,Bernie Sanders,Washington Post
7/15/2015,0.5,0.207407407,0.292592593,Bernie Sanders,Washington Post
6/23/2015,0.866666667,1.375,0.508333333,Bernie Sanders,Washington Post
11/23/2015,0.7,0.227083333,0.472916667,Bernie Sanders,Washington Post
11/20/2015,0.407407407,0.310606061,0.096801347,Bernie Sanders,Washington Post
11/18/2015,0.5,0.395833333,0.104166667,Bernie Sanders,Washington Post
11/15/2015,-0.321428571,-0.233333333,-0.088095238,Bernie Sanders,Washington Post
10/31/2015,-0.258064516,-0.180392157,-0.077672359,Bernie Sanders,Washington Post
10/31/2015,1.235294118,0.557692308,0.67760181,Bernie Sanders,Washington Post
10/26/2015,0.838709677,0.570833333,0.267876344,Bernie Sanders,Washington Post
10/22/2015,0.952380952,0.482352941,0.470028011,Bernie Sanders,Washington Post
10/21/2015,1,0.229166667,0.770833333,Bernie Sanders,Washington Post
10/18/2015,0.884615385,0.510416667,0.374198718,Bernie Sanders,Washington Post
10/17/2015,1.176470588,0.5,0.676470588,Bernie Sanders,Washington Post
10/17/2015,-0.157894737,-0.008333333,-0.149561404,Bernie Sanders,Washington Post
10/14/2015,0.268292683,0.421666667,0.153373984,Bernie Sanders,Washington Post
10/14/2015,0.52,0.366666667,0.153333333,Bernie Sanders,Washington Post
10/13/2015,1.115384615,0.236842105,0.87854251,Bernie Sanders,Washington Post
10/12/2015,0.5,0.5,0,Bernie Sanders,Washington Post
10/8/2015,0.72,0.214285714,0.505714286,Bernie Sanders,Washington Post
10/8/2015,0.375,0.083333333,0.291666667,Bernie Sanders,Washington Post
10/5/2015,-1.5,-1.5,0,Bernie Sanders,Washington Post
10/5/2015,1.625,-0.5,-2.125,Bernie Sanders,Washington Post
10/1/2015,1,0.333333333,0.666666667,Bernie Sanders,Washington Post
9/30/2015,1.066666667,0.5625,0.504166667,Bernie Sanders,Washington Post
9/28/2015,-0.111111111,-0.483333333,-0.372222222,Bernie Sanders,Washington Post
9/24/2015,0.48,0.714285714,0.234285714,Bernie Sanders,Washington Post
9/24/2015,0.444444444,0.333333333,0.111111111,Bernie Sanders,Washington Post
9/22/2015,0.647058824,0.133333333,0.51372549,Bernie Sanders,Washington Post
9/20/2015,1,-0.055555556,-1.055555556,Bernie Sanders,Washington Post
9/20/2015,-0.166666667,-0.642857143,-0.476190476,Bernie Sanders,Washington Post
9/19/2015,0.857142857,0.625,0.232142857,Bernie Sanders,Washington Post
9/19/2015,-0.090909091,-0.125,-0.034090909,Bernie Sanders,Washington Post
9/17/2015,0,0.1,0.1,Bernie Sanders,Washington Post
9/7/2015,1.090909091,0.791666667,0.299242424,Bernie Sanders,Washington Post
9/4/2015,-0.5625,-0.461538462,-0.100961538,Bernie Sanders,Washington Post
8/21/2015,1.032258065,0.777777778,0.254480287,Bernie Sanders,Washington Post
8/12/2015,0.777777778,0.546296296,0.231481481,Bernie Sanders,Washington Post
8/10/2015,0.170731707,-0.133333333,-0.304065041,Bernie Sanders,Washington Post
8/10/2015,-0.375,-0.892307692,-0.517307692,Bernie Sanders,Washington Post
8/9/2015,0.272727273,-0.388888889,-0.661616162,Bernie Sanders,Washington Post
8/9/2015,0.16,0.091666667,0.068333333,Bernie Sanders,Washington Post
8/8/2015,0,0.233333333,0.233333333,Bernie Sanders,Washington Post
8/7/2015,0.615384615,1.171428571,0.556043956,Bernie Sanders,Washington Post
8/5/2015,0.896551724,0.842222222,0.054329502,Bernie Sanders,Washington Post
8/4/2015,-0.052631579,-0.371794872,-0.319163293,Bernie Sanders,Washington Post
8/2/2015,-0.133333333,0.977272727,1.110606061,Bernie Sanders,Washington Post
7/30/2015,0.904761905,0.642857143,0.261904762,Bernie Sanders,Washington Post
7/19/2015,1,0.1,0.9,Bernie Sanders,Washington Post
7/12/2015,-0.384615385,-1.083333333,-0.698717949,Bernie Sanders,Washington Post
7/3/2015,0.928571429,0.240740741,0.687830688,Bernie Sanders,Washington Post
6/30/2015,0.111111111,-0.444444444,-0.555555556,Bernie Sanders,Washington Post
6/20/2015,0.277777778,0.071428571,0.206349206,Bernie Sanders,Washington Post
6/15/2015,0.25,0,0,Bernie Sanders,Washington Post
5/10/2015,0.421052632,0.702380952,0.281328321,Bernie Sanders,Washington Post
5/1/2015,1,0.62962963,0.37037037,Bernie Sanders,Washington Post
4/30/2015,1,0,0,Bernie Sanders,Washington Post
4/30/2015,0.851851852,0.125,0.726851852,Bernie Sanders,Washington Post
4/29/2015,0.592592593,0.181818182,0.410774411,Bernie Sanders,Washington Post
4/22/2015,-0.5,0,0,Bernie Sanders,Washington Post
4/21/2015,0.333333333,0,0,Bernie Sanders,Washington Post
4/19/2015,0.769230769,0.166666667,0.602564103,Bernie Sanders,Washington Post
4/17/2015,0.277777778,0,0,Bernie Sanders,Washington Post
4/13/2015,0,0,0,Bernie Sanders,Washington Post
4/2/2015,0,0,0,Bernie Sanders,Washington Post
4/2/2015,0.311111111,-0.092753623,-0.403864734,Bernie Sanders,Washington Post
3/25/2015,0,0,0,Bernie Sanders,Washington Post
3/24/2015,0.339622642,0,0,Bernie Sanders,Washington Post
2/26/2015,-0.123809524,-0.037037037,-0.086772487,Bernie Sanders,Washington Post
2/13/2015,0,0,0,Bernie Sanders,Washington Post
1/29/2015,0.480769231,-0.298666667,-0.779435897,Bernie Sanders,Washington Post
1/28/2015,0,0,0,Bernie Sanders,Washington Post
1/8/2015,-0.054054054,1,1.054054054,Bernie Sanders,Washington Post
1/6/2015,0.4375,0,0,Bernie Sanders,Washington Post
1/6/2015,0.242857143,1.5,1.257142857,Bernie Sanders,Washington Post
7/8/2015,0.712765957,0.288288288,0.424477669,Bernie Sanders,Washington Post
8/7/2015,0.425531915,0.666666667,0.241134752,Bernie Sanders,Washington Post
6/1/2015,-0.023809524,0.026041667,0.04985119,Bernie Sanders,Washington Post
11/9/2015,0.243243243,0.366666667,0.123423423,Bernie Sanders,Washington Post
8/26/2015,-0.053571429,0.809027778,0.862599206,Bernie Sanders,Washington Post
11/16/2015,0.073170732,-0.02,-0.093170732,Bernie Sanders,Washington Post
10/19/2015,-0.590909091,-0.455128205,-0.135780886,Bernie Sanders,Washington Post
7/10/2015,-0.96969697,-0.858974359,-0.110722611,Bernie Sanders,Washington Post
4/2/2015,0.125,-0.2,-0.325,Bernie Sanders,Washington Post
2/17/2015,0.411764706,0.794117647,0.382352941,Bernie Sanders,Washington Post
3/9/2015,0,0,0,Bernie Sanders,Washington Post
1/27/2015,0.72972973,0.763157895,0.033428165,Bernie Sanders,Washington Post
9/20/2015,1.484848485,0.785714286,0.699134199,Bernie Sanders,Washington Post
8/21/2015,0.357142857,0.178571429,0.178571429,Bernie Sanders,Washington Post
10/13/2015,0.5,0.25,0.25,Bernie Sanders,Washington Post
4/29/2015,0.451612903,0.170454545,0.281158358,Bernie Sanders,Washington Post
6/16/2015,0.55,0,0,Bernie Sanders,Washington Post
6/4/2015,0.01754386,0.077956989,0.06041313,Bernie Sanders,Washington Post
11/5/2015,0.357142857,1.1,0.742857143,Bernie Sanders,Washington Post
6/25/2015,-0.142857143,0.333333333,0.476190476,Bernie Sanders,Washington Post
6/11/2015,-0.45,-0.333333333,-0.116666667,Bernie Sanders,Washington Post
4/16/2015,-0.552631579,0,0,Bernie Sanders,Washington Post
11/15/2015,0.607142857,0.475,0.132142857,Bernie Sanders,Washington Post
10/27/2015,0.529411765,0.416666667,0.112745098,Bernie Sanders,Washington Post
3/5/2015,0.428571429,0,0,Bernie Sanders,Washington Post
11/20/2015,-0.034482759,0.611111111,0.64559387,Bernie Sanders,Washington Post
10/1/2015,0.961538462,1.072222222,0.110683761,Bernie Sanders,Washington Post
9/15/2015,0,0.125,0.125,Bernie Sanders,Washington Post
7/2/2015,0.861111111,0.787878788,0.073232323,Bernie Sanders,Washington Post
5/26/2015,0.714285714,0.652777778,0.061507937,Bernie Sanders,Washington Post
5/1/2015,-0.6,0.625,1.225,Bernie Sanders,Washington Post
4/30/2015,1.142857143,0.444444444,0.698412698,Bernie Sanders,Washington Post
2/9/2015,-0.470588235,-1.333333333,-0.862745098,Bernie Sanders,Washington Post
1/13/2015,1.5,-1,-2.5,Bernie Sanders,Washington Post
1/6/2015,0.222222222,0,0,Bernie Sanders,Washington Post
9/17/2015,0.826086957,1.111904762,0.285817805,Bernie Sanders,Washington Post
4/9/2015,0.777777778,0,0,Bernie Sanders,Washington Post
3/23/2015,1.777777778,0,0,Bernie Sanders,Washington Post
7/28/2015,-0.068965517,0.083333333,0.152298851,Bernie Sanders,Washington Post
5/27/2015,0.842105263,0,0,Bernie Sanders,Washington Post
5/27/2015,1.166666667,0,0,Bernie Sanders,Washington Post
3/3/2015,,1.590909091,2,Hillary Clinton,New Yorker
4/13/2015,,-0.363636364,0,Hillary Clinton,New Yorker
3/10/2015,,0.277777778,-0.5,Hillary Clinton,New Yorker
4/11/2015,,0.166666667,0.285714286,Hillary Clinton,New Yorker
2/13/2015,,0.169811321,0.749425287,Hillary Clinton,New Yorker
4/12/2015,,-0.458823529,0,Hillary Clinton,New Yorker
3/19/2015,,-0.416666667,0,Hillary Clinton,New Yorker
3/12/2015,,-0.210526316,-0.148148148,Hillary Clinton,New Yorker
4/14/2015,,0.833333333,0,Hillary Clinton,New Yorker
4/13/2015,,-0.724137931,-1,Hillary Clinton,New Yorker
4/14/2015,,0.323529412,-1,Hillary Clinton,New Yorker
4/15/2015,,-0.220338983,-2,Hillary Clinton,New Yorker
4/10/2015,,-0.857142857,0,Hillary Clinton,New Yorker
3/4/2015,,-0.305084746,0.75,Hillary Clinton,New Yorker
4/22/2015,,-0.125,0,Hillary Clinton,New Yorker
4/1/2015,,0.318181818,0,Hillary Clinton,New Yorker
4/2/2015,,0.5,-0.1,Hillary Clinton,New Yorker
2/26/2015,,-0.032258065,-0.5,Hillary Clinton,New Yorker
3/11/2015,,0.131578947,0,Hillary Clinton,New Yorker
3/17/2015,,-0.680851064,0,Hillary Clinton,New Yorker
4/23/2015,,0.590909091,0.684615385,Hillary Clinton,New Yorker
4/15/2015,,-0.428571429,-0.130952381,Hillary Clinton,New Yorker
4/13/2015,,0.136363636,-0.333333333,Hillary Clinton,New Yorker
3/23/2015,,1,0,Hillary Clinton,New Yorker
4/30/2015,,0,0,Hillary Clinton,New Yorker
4/13/2015,,0.555555556,0.194805195,Hillary Clinton,New Yorker
4/24/2015,,-0.3,0,Hillary Clinton,New Yorker
4/3/2015,,-0.035714286,-1,Hillary Clinton,New Yorker
4/24/2015,,0.846153846,1,Hillary Clinton,New Yorker
4/29/2015,,1.083333333,1.125,Hillary Clinton,New Yorker
4/20/2015,,0.066666667,-1,Hillary Clinton,New Yorker
4/16/2015,,0.03030303,-1,Hillary Clinton,New Yorker
3/4/2015,,0.163265306,0,Hillary Clinton,New Yorker
4/15/2015,,-0.170212766,-0.232142857,Hillary Clinton,New Yorker
2/18/2015,,1.428571429,1.375,Hillary Clinton,New Yorker
4/22/2015,,1,0.3,Hillary Clinton,New Yorker
1/14/2015,,0.320754717,0.6,Hillary Clinton,New Yorker
3/16/2015,,0.113636364,0.242307692,Hillary Clinton,New Yorker
2/5/2015,,0.171428571,0.333333333,Hillary Clinton,New Yorker
2/11/2015,,0.04,-1,Hillary Clinton,New Yorker
3/4/2015,,0.885714286,0.35,Hillary Clinton,New Yorker
2/27/2015,,0.2,0.441666667,Hillary Clinton,New Yorker
4/16/2015,,0.793103448,0.792592593,Hillary Clinton,New Yorker
3/19/2015,,0.342105263,0,Hillary Clinton,New Yorker
2/6/2015,,0.307692308,0.101851852,Hillary Clinton,New Yorker
1/28/2015,,-0.358974359,-2,Hillary Clinton,New Yorker
4/30/2015,,0.151515152,-0.5,Hillary Clinton,New Yorker
2/3/2015,,0,0,Hillary Clinton,New Yorker
3/26/2015,,0.404255319,0.333333333,Hillary Clinton,New Yorker
1/28/2015,,0.369565217,0.333333333,Hillary Clinton,New Yorker
2/3/2015,,0.227272727,0.833333333,Hillary Clinton,New Yorker
1/19/2015,,0.510638298,1.25,Hillary Clinton,New Yorker
2/17/2015,,-0.590909091,-0.611111111,Hillary Clinton,New Yorker
1/30/2015,,0.682926829,0.5,Hillary Clinton,New Yorker
4/7/2015,,0.25,-2,Hillary Clinton,New Yorker
1/13/2015,,0,0,Hillary Clinton,New Yorker
4/23/2015,,-0.233333333,-0.777777778,Hillary Clinton,New Yorker
2/3/2015,,0.538461538,-0.1,Hillary Clinton,New Yorker
2/20/2015,,0.027777778,0.311111111,Hillary Clinton,New Yorker
2/24/2015,,0.6,1.083333333,Hillary Clinton,New Yorker
1/27/2015,,0.666666667,0,Hillary Clinton,New Yorker
4/21/2015,,-0.049382716,0.814814815,Hillary Clinton,New Yorker
3/4/2015,,-0.34,1,Hillary Clinton,New Yorker
1/2/2015,,0.724137931,0,Hillary Clinton,New Yorker
1/18/2015,,-0.015873016,1.5,Hillary Clinton,New Yorker
1/12/2015,,0.097560976,0.0625,Hillary Clinton,New Yorker
1/6/2015,,-0.093333333,-0.605555556,Hillary Clinton,New Yorker
3/5/2015,,0.191780822,1.245098039,Hillary Clinton,New Yorker
4/17/2015,,0,0,Hillary Clinton,New Yorker
7/14/2015,,-0.206896552,-0.296296296,Hillary Clinton,New Yorker
6/13/2015,,0.757575758,0.346153846,Hillary Clinton,New Yorker
5/29/2015,,0,0,Hillary Clinton,New Yorker
5/19/2015,,0,0,Hillary Clinton,New Yorker
7/15/2015,,0,0,Hillary Clinton,New Yorker
7/8/2015,,0.388888889,0,Hillary Clinton,New Yorker
5/6/2015,,-0.854545455,-1.104166667,Hillary Clinton,New Yorker
8/18/2015,,0.295081967,1.5,Hillary Clinton,New Yorker
8/13/2015,,0.318181818,0.75,Hillary Clinton,New Yorker
6/22/2015,,0.652173913,0.535714286,Hillary Clinton,New Yorker
8/11/2015,,0.675675676,4,Hillary Clinton,New Yorker
8/27/2015,,0.65,0.304166667,Hillary Clinton,New Yorker
6/14/2015,,0.642857143,0.538461538,Hillary Clinton,New Yorker
8/27/2015,,0.636363636,0.583333333,Hillary Clinton,New Yorker
5/5/2015,,0.948717949,0.575757576,Hillary Clinton,New Yorker
6/12/2015,,-0.3,0.281818182,Hillary Clinton,New Yorker
8/28/2015,,0.35483871,0.177777778,Hillary Clinton,New Yorker
8/27/2015,,0.153846154,0.336419753,Hillary Clinton,New Yorker
6/26/2015,,0.619047619,0.220588235,Hillary Clinton,New Yorker
8/4/2015,,-0.048780488,0.083333333,Hillary Clinton,New Yorker
8/15/2015,,0.230769231,0,Hillary Clinton,New Yorker
6/18/2015,,-0.568181818,2,Hillary Clinton,New Yorker
8/3/2015,,0.035714286,1,Hillary Clinton,New Yorker
5/25/2015,,-0.083333333,0.333333333,Hillary Clinton,New Yorker
8/25/2015,,0.529411765,-1.5,Hillary Clinton,New Yorker
5/16/2015,,0.272727273,-1,Hillary Clinton,New Yorker
8/11/2015,,0.255813953,0.428571429,Hillary Clinton,New Yorker
5/1/2015,,0.129032258,0.25,Hillary Clinton,New Yorker
7/1/2015,,0.823529412,0.166666667,Hillary Clinton,New Yorker
7/31/2015,,0.340909091,-2,Hillary Clinton,New Yorker
6/22/2015,,0.333333333,0,Hillary Clinton,New Yorker
5/1/2015,,-1,-0.333333333,Hillary Clinton,New Yorker
7/8/2015,,0.410714286,0,Hillary Clinton,New Yorker
6/30/2015,,0.024390244,0.564285714,Hillary Clinton,New Yorker
7/16/2015,,-0.118644068,-0.166666667,Hillary Clinton,New Yorker
7/29/2015,,1,0.333333333,Hillary Clinton,New Yorker
8/7/2015,,-0.369565217,0,Hillary Clinton,New Yorker
8/20/2015,#N/A,-0.425,0,Hillary Clinton,New Yorker
6/15/2015,,-0.290322581,-0.029411765,Hillary Clinton,New Yorker
6/17/2015,,0,0,Hillary Clinton,New Yorker
7/14/2015,,0.392857143,0.333333333,Hillary Clinton,New Yorker
8/24/2015,,0.333333333,0,Hillary Clinton,New Yorker
8/7/2015,,0.176470588,0.666666667,Hillary Clinton,New Yorker
8/12/2015,,-1.2,0,Hillary Clinton,New Yorker
8/28/2015,,1.5,0,Hillary Clinton,New Yorker
5/12/2015,,0,0,Hillary Clinton,New Yorker
6/16/2015,,2,0,Hillary Clinton,New Yorker
7/9/2015,,-0.333333333,0,Hillary Clinton,New Yorker
8/22/2015,,0.589285714,0.25,Hillary Clinton,New Yorker
8/4/2015,,0.52173913,0.546078431,Hillary Clinton,New Yorker
7/14/2015,,0.473684211,-0.5,Hillary Clinton,New Yorker
7/31/2015,,0.7,0.583333333,Hillary Clinton,New Yorker
7/11/2015,,0.096774194,0.333333333,Hillary Clinton,New Yorker
6/30/2015,,0.375,0.636363636,Hillary Clinton,New Yorker
7/28/2015,,0.303030303,0.346153846,Hillary Clinton,New Yorker
5/26/2015,,-0.02173913,-0.4,Hillary Clinton,New Yorker
5/5/2015,,0.205128205,-0.112745098,Hillary Clinton,New Yorker
7/10/2015,,0.3,0,Hillary Clinton,New Yorker
6/4/2015,,-0.34375,0,Hillary Clinton,New Yorker
6/18/2015,,-0.131578947,1.5,Hillary Clinton,New Yorker
5/1/2015,,-0.03125,0.166666667,Hillary Clinton,New Yorker
8/27/2015,,-0.2,0,Hillary Clinton,New Yorker
8/12/2015,,0.735294118,2,Hillary Clinton,New Yorker
8/11/2015,,-0.392857143,-2.375,Hillary Clinton,New Yorker
7/29/2015,,0.333333333,0,Hillary Clinton,New Yorker
5/12/2015,,0.5,0,Hillary Clinton,New Yorker
5/29/2015,,0.56097561,0.214285714,Hillary Clinton,New Yorker
9/23/2015,,-0.387096774,1.111111111,Hillary Clinton,New Yorker
10/13/2015,,-0.307692308,0.625,Hillary Clinton,New Yorker
10/14/2015,,0.408163265,0.787878788,Hillary Clinton,New Yorker
10/14/2015,,-0.02173913,-0.233333333,Hillary Clinton,New Yorker
11/15/2015,,0,0,Hillary Clinton,New Yorker
10/20/2015,,0.166666667,0,Hillary Clinton,New Yorker
9/17/2015,,-0.142857143,-0.166666667,Hillary Clinton,New Yorker
10/25/2015,,0.321428571,0.098214286,Hillary Clinton,New Yorker
10/22/2015,,-0.583333333,-1,Hillary Clinton,New Yorker
10/15/2015,,1.111111111,0.416666667,Hillary Clinton,New Yorker
10/22/2015,,0.230769231,-0.5,Hillary Clinton,New Yorker
11/30/2015,,0,0,Hillary Clinton,New Yorker
11/16/2015,,1.076923077,-1.5,Hillary Clinton,New Yorker
11/9/2015,,0,0,Hillary Clinton,New Yorker
11/2/2015,,-0.103448276,0,Hillary Clinton,New Yorker
10/26/2015,,0,0,Hillary Clinton,New Yorker
10/26/2015,,-0.333333333,0.208333333,Hillary Clinton,New Yorker
10/19/2015,,0.085714286,0.333333333,Hillary Clinton,New Yorker
10/19/2015,,0,0,Hillary Clinton,New Yorker
10/19/2015,,0.697674419,0.203125,Hillary Clinton,New Yorker
10/12/2015,,0,0,Hillary Clinton,New Yorker
10/12/2015,,-0.634146341,0,Hillary Clinton,New Yorker
10/5/2015,,0,0,Hillary Clinton,New Yorker
9/28/2015,,0,0,Hillary Clinton,New Yorker
9/21/2015,,-0.15,0.340909091,Hillary Clinton,New Yorker
9/21/2015,,0.163265306,-2,Hillary Clinton,New Yorker
9/14/2015,,0.821428571,2,Hillary Clinton,New Yorker
9/14/2015,,-1.024242424,-1,Hillary Clinton,New Yorker
9/7/2015,,0.451612903,1.333333333,Hillary Clinton,New Yorker
8/31/2015,,0,0,Hillary Clinton,New Yorker
8/31/2015,,-0.179487179,-0.2375,Hillary Clinton,New Yorker
8/24/2015,,0.28125,1.333333333,Hillary Clinton,New Yorker
8/10/2015,,-0.556818182,1,Hillary Clinton,New Yorker
7/27/2015,,0,0,Hillary Clinton,New Yorker
7/20/2015,,0,0,Hillary Clinton,New Yorker
6/29/2015,,0,0,Hillary Clinton,New Yorker
